CustomerName,CustomerID,FoodItemID,Quantity,OrderDate
Suresh Kumar 75,381,229,4,26-Jan-26
Ramesh Sharma 47,382,105,3,03-Apr-26
Ramesh Sharma 47,382,338,3,31-Jan-26
Ramesh Sharma 47,382,166,1,14-Feb-26
Ramesh Sharma 47,382,195,2,25-Jan-26
Ramesh Sharma 47,382,213,1,24-Mar-26
Suresh Naidu 40,383,309,3,03-Feb-26
Suresh Naidu 40,383,286,4,22-Feb-26
Suresh Naidu 40,383,267,1,03-Apr-26
Suresh Naidu 40,383,309,1,27-Apr-26
Suresh Naidu 40,383,141,1,15-Feb-26
Ganesh Rao 42,384,208,1,27-Feb-26
Ganesh Rao 42,384,319,2,29-Apr-26
Ganesh Rao 42,384,261,1,08-Mar-26
Mahesh Rao 44,385,428,1,12-Feb-26
Mahesh Rao 44,385,364,4,08-Apr-26
Mahesh Rao 44,385,372,4,15-Feb-26
Mahesh Rao 44,385,183,2,23-Mar-26
Surya Kumar 8,386,446,2,12-Mar-26
Surya Kumar 8,386,226,2,16-Mar-26
Surya Kumar 8,386,410,2,05-Feb-26
Anil Rao 91,387,363,3,28-Apr-26
Anil Rao 91,387,215,3,29-Mar-26
Anil Rao 91,387,187,3,03-Jan-26
Anil Rao 91,387,139,4,10-Feb-26
Vikram Rao 7,388,219,2,18-Mar-26
Vikram Rao 7,388,198,3,08-Mar-26
Vikram Rao 7,388,429,4,17-Jan-26
Vikram Rao 7,388,290,3,06-Jan-26
Vikram Rao 7,388,132,4,19-Mar-26
Arjun Teja 28,389,420,3,21-Feb-26
Arjun Teja 28,389,190,2,05-Feb-26
Arjun Teja 28,389,389,1,04-Jan-26
Ganesh Rao 33,390,418,2,17-Mar-26
Ganesh Rao 33,390,417,4,09-Feb-26
Ganesh Rao 33,390,171,4,13-Apr-26
Ganesh Rao 33,390,227,1,31-Jan-26
Ganesh Rao 33,390,426,3,24-Jan-26
Ganesh Rao 33,390,148,2,21-Mar-26
Nithin Yadav 60,391,308,4,15-Apr-26
Nithin Yadav 60,391,326,4,18-Mar-26
Nithin Yadav 60,391,290,4,24-Jan-26
Nithin Yadav 60,391,254,2,13-Apr-26
Nithin Yadav 60,391,337,2,07-Jan-26
Nithin Yadav 60,391,246,4,14-Jan-26
Satish Naidu 19,392,372,4,15-Mar-26
Satish Naidu 19,392,399,2,02-Mar-26
Satish Naidu 19,392,144,1,29-Apr-26
Satish Naidu 19,392,310,3,17-Apr-26
Satish Naidu 19,392,417,1,17-Apr-26
Satish Naidu 19,392,376,4,07-Apr-26
Anil Yadav 96,393,414,4,08-Apr-26
Anil Yadav 96,393,189,4,02-Jan-26
Anil Yadav 96,393,393,3,24-Mar-26
Anil Yadav 96,393,321,3,26-Mar-26
Vijay Kumar 75,394,244,3,28-Feb-26
Vijay Kumar 75,394,300,3,21-Feb-26
Vijay Kumar 75,394,129,2,15-Apr-26
Ramesh Chowdary 69,395,411,4,07-Feb-26
Ramesh Chowdary 69,395,408,3,17-Mar-26
Ramesh Chowdary 69,395,132,4,14-Mar-26
Ramesh Chowdary 69,395,162,4,11-Mar-26
Ramesh Chowdary 69,395,167,3,17-Jan-26
Anil Chowdary 19,396,405,1,26-Jan-26
Anil Chowdary 19,396,422,2,03-Jan-26
Anil Chowdary 19,396,385,3,02-Apr-26
Anil Chowdary 19,396,359,2,05-Jan-26
Ramesh Reddy 33,397,257,3,21-Mar-26
Ramesh Reddy 33,397,381,2,28-Apr-26
Ramesh Reddy 33,397,342,1,11-Jan-26
Ramesh Reddy 33,397,197,4,06-Feb-26
Nithin Teja 76,398,269,4,19-Apr-26
Nithin Teja 76,398,282,3,11-Feb-26
Nithin Teja 76,398,412,1,02-Apr-26
Nithin Teja 76,398,212,1,16-Feb-26
Nithin Teja 76,398,260,2,16-Jan-26
Ramesh Rao 89,399,300,3,26-Mar-26
Ramesh Rao 89,399,235,3,22-Apr-26
Ramesh Rao 89,399,395,1,11-Apr-26
Satish Reddy 34,400,209,1,28-Mar-26
Satish Reddy 34,400,121,1,31-Mar-26
Satish Reddy 34,400,348,3,06-Mar-26
Prasad Kumar 44,401,248,3,29-Jan-26
Prasad Kumar 44,401,167,1,26-Apr-26
Prasad Kumar 44,401,125,1,16-Feb-26
Nithin Sharma 51,402,347,2,02-Mar-26
Nithin Sharma 51,402,114,3,06-Jan-26
Nithin Sharma 51,402,278,3,02-Mar-26
Suresh Yadav 40,403,329,3,18-Mar-26
Suresh Yadav 40,403,414,3,20-Mar-26
Suresh Yadav 40,403,216,1,07-Feb-26
Suresh Yadav 40,403,102,3,09-Mar-26
Suresh Yadav 40,403,411,3,15-Mar-26
Suresh Yadav 40,403,393,3,04-Apr-26
Vamshi Naidu 16,404,139,1,28-Feb-26
Vamshi Naidu 16,404,236,4,17-Mar-26
Vamshi Naidu 16,404,344,1,06-Mar-26
Suresh Teja 41,405,137,2,17-Jan-26
Suresh Teja 41,405,296,1,01-Feb-26
Suresh Teja 41,405,244,2,09-Jan-26
Suresh Teja 41,405,213,1,01-Jan-26
Vikram Sharma 69,406,275,1,28-Jan-26
Vikram Sharma 69,406,246,1,11-Mar-26
Vikram Sharma 69,406,341,2,01-Feb-26
Vikram Sharma 69,406,207,3,21-Mar-26
Kiran Reddy 10,407,281,3,23-Apr-26
Kiran Reddy 10,407,381,1,17-Jan-26
Kiran Reddy 10,407,172,4,16-Mar-26
Kiran Reddy 10,407,148,4,28-Apr-26
Kiran Reddy 10,407,357,1,17-Apr-26
Kiran Reddy 10,407,379,2,02-Mar-26
Ravi Goud 79,408,287,4,30-Apr-26
Ravi Goud 79,408,141,4,03-Jan-26
Ravi Goud 79,408,388,1,16-Apr-26
Vikram Verma 80,409,423,3,19-Feb-26
Vikram Verma 80,409,446,2,28-Feb-26
Vikram Verma 80,409,371,1,14-Mar-26
Vikram Verma 80,409,284,1,17-Apr-26
Vikram Verma 80,409,342,3,17-Jan-26
Satish Sharma 6,410,170,4,03-Feb-26
Satish Sharma 6,410,415,3,23-Feb-26
Satish Sharma 6,410,141,3,06-Mar-26
Satish Sharma 6,410,134,2,14-Mar-26
Satish Sharma 6,410,391,4,28-Jan-26
Vinodh Sharma 16,411,376,3,04-Jan-26
Vinodh Sharma 16,411,248,1,29-Mar-26
Vinodh Sharma 16,411,115,3,30-Mar-26
Vinodh Sharma 16,411,336,2,10-Jan-26
Mahesh Teja 49,412,345,2,19-Apr-26
Mahesh Teja 49,412,368,1,07-Mar-26
Mahesh Teja 49,412,369,2,23-Apr-26
Mahesh Teja 49,412,221,3,26-Feb-26
Ravi Kumar 66,413,161,2,21-Jan-26
Ravi Kumar 66,413,188,2,04-Feb-26
Ravi Kumar 66,413,195,4,12-Jan-26
Vikram Chowdary 3,414,261,2,24-Feb-26
Vikram Chowdary 3,414,426,1,28-Feb-26
Vikram Chowdary 3,414,127,2,07-Jan-26
Vikram Chowdary 3,414,126,4,21-Jan-26
Rahul Verma 93,415,442,4,20-Feb-26
Rahul Verma 93,415,154,2,08-Apr-26
Rahul Verma 93,415,268,1,02-Feb-26
Vinodh Goud 1,416,127,3,18-Apr-26
Vinodh Goud 1,416,306,3,30-Mar-26
Vinodh Goud 1,416,203,2,15-Apr-26
Vinodh Goud 1,416,148,1,15-Feb-26
Vinodh Goud 1,416,270,3,20-Feb-26
Prasad Verma 41,417,384,4,28-Mar-26
Prasad Verma 41,417,193,3,20-Feb-26
Prasad Verma 41,417,306,1,22-Apr-26
Prasad Verma 41,417,246,1,19-Apr-26
Prasad Verma 41,417,284,2,03-Mar-26
Prasad Verma 41,417,307,1,19-Mar-26
Satish Kumar 40,418,294,3,16-Jan-26
Satish Kumar 40,418,415,4,23-Mar-26
Satish Kumar 40,418,325,2,10-Jan-26
Satish Kumar 40,418,248,4,07-Mar-26
Surya Reddy 83,419,268,4,24-Mar-26
Surya Reddy 83,419,388,2,05-Mar-26
Surya Reddy 83,419,177,3,08-Jan-26
Surya Reddy 83,419,291,2,08-Mar-26
Surya Reddy 83,419,252,2,04-Apr-26
Surya Reddy 83,419,174,1,07-Mar-26
Rahul Reddy 89,420,251,4,07-Apr-26
Rahul Reddy 89,420,234,3,27-Mar-26
Rahul Reddy 89,420,395,1,05-Mar-26
Vijay Teja 62,421,255,3,11-Jan-26
Vijay Teja 62,421,361,2,07-Apr-26
Vijay Teja 62,421,331,2,12-Feb-26
Pavan Reddy 22,422,332,1,12-Apr-26
Pavan Reddy 22,422,209,2,08-Feb-26
Pavan Reddy 22,422,280,2,08-Apr-26
Kiran Naidu 73,423,336,3,27-Feb-26
Kiran Naidu 73,423,244,4,10-Apr-26
Kiran Naidu 73,423,176,4,18-Mar-26
Kiran Naidu 73,423,398,1,08-Feb-26
Suresh Sharma 1,424,111,2,06-Mar-26
Suresh Sharma 1,424,178,3,23-Feb-26
Suresh Sharma 1,424,216,3,17-Feb-26
Suresh Sharma 1,424,419,3,23-Jan-26
Suresh Verma 83,425,371,1,01-Apr-26
Suresh Verma 83,425,278,3,31-Mar-26
Suresh Verma 83,425,156,4,20-Mar-26
Suresh Verma 83,425,435,4,20-Jan-26
Sanjay Goud 78,426,189,4,24-Mar-26
Sanjay Goud 78,426,233,4,08-Apr-26
Sanjay Goud 78,426,215,1,13-Feb-26
Sanjay Goud 78,426,373,1,22-Apr-26
Sanjay Goud 78,426,168,1,28-Mar-26
Sanjay Goud 78,426,383,1,03-Apr-26
Nithin Reddy 66,427,116,1,09-Jan-26
Nithin Reddy 66,427,328,4,12-Mar-26
Nithin Reddy 66,427,235,2,28-Apr-26
Nithin Reddy 66,427,359,4,31-Mar-26
Nithin Reddy 66,427,348,1,14-Feb-26
Vamshi Rao 34,428,241,2,22-Feb-26
Vamshi Rao 34,428,160,2,12-Apr-26
Vamshi Rao 34,428,372,2,03-Jan-26
Kalyan Rao 45,429,135,1,06-Mar-26
Kalyan Rao 45,429,396,1,09-Mar-26
Kalyan Rao 45,429,328,4,19-Mar-26
Kalyan Rao 45,429,286,4,10-Apr-26
Kalyan Rao 45,429,266,2,15-Feb-26
Kalyan Rao 45,429,446,4,05-Apr-26
Prasad Verma 61,430,165,4,27-Feb-26
Prasad Verma 61,430,285,3,11-Feb-26
Prasad Verma 61,430,291,4,17-Jan-26
Prasad Verma 61,430,410,3,10-Mar-26
Prasad Verma 61,430,441,1,06-Jan-26
Satish Kumar 23,431,189,1,17-Apr-26
Satish Kumar 23,431,240,3,16-Apr-26
Satish Kumar 23,431,138,1,16-Mar-26
Kalyan Reddy 99,432,439,3,24-Jan-26
Kalyan Reddy 99,432,126,4,21-Feb-26
Kalyan Reddy 99,432,114,2,31-Mar-26
Kalyan Reddy 99,432,306,3,02-Jan-26
Kalyan Reddy 99,432,235,2,26-Jan-26
Kalyan Reddy 99,432,408,2,17-Jan-26
Ravi Goud 18,433,374,2,22-Mar-26
Ravi Goud 18,433,106,4,21-Feb-26
Ravi Goud 18,433,234,4,10-Apr-26
Ravi Goud 18,433,303,1,08-Jan-26
Ravi Goud 18,433,372,4,28-Mar-26
Nithin Goud 81,434,328,4,29-Mar-26
Nithin Goud 81,434,137,1,18-Feb-26
Nithin Goud 81,434,379,4,24-Feb-26
Nithin Chowdary 55,435,163,3,19-Mar-26
Nithin Chowdary 55,435,322,1,30-Apr-26
Nithin Chowdary 55,435,418,3,15-Apr-26
Nithin Chowdary 55,435,295,4,14-Feb-26
Mahesh Goud 19,436,104,2,07-Jan-26
Mahesh Goud 19,436,227,4,22-Apr-26
Mahesh Goud 19,436,383,3,02-Apr-26
Mahesh Goud 19,436,107,1,14-Feb-26
Mahesh Goud 19,436,159,1,15-Apr-26
Kalyan Rao 96,437,173,1,09-Feb-26
Kalyan Rao 96,437,408,4,07-Feb-26
Kalyan Rao 96,437,408,1,30-Mar-26
Kalyan Rao 96,437,252,4,13-Mar-26
Kalyan Rao 96,437,316,1,16-Mar-26
Kalyan Rao 96,437,304,1,17-Jan-26
Ganesh Naidu 17,438,392,4,21-Mar-26
Ganesh Naidu 17,438,436,3,27-Jan-26
Ganesh Naidu 17,438,111,4,23-Apr-26
Ganesh Naidu 17,438,364,2,18-Jan-26
Ganesh Naidu 17,438,336,2,23-Feb-26
Prasad Yadav 43,439,241,2,03-Apr-26
Prasad Yadav 43,439,294,3,25-Apr-26
Prasad Yadav 43,439,434,3,07-Apr-26
Prasad Yadav 43,439,137,4,30-Apr-26
Ravi Goud 67,440,129,1,14-Feb-26
Ravi Goud 67,440,108,2,25-Feb-26
Ravi Goud 67,440,124,4,29-Jan-26
Ravi Goud 67,440,283,1,28-Feb-26
Ravi Goud 67,440,378,4,04-Mar-26
Pavan Chowdary 46,441,393,3,21-Apr-26
Pavan Chowdary 46,441,172,1,26-Jan-26
Pavan Chowdary 46,441,426,2,11-Jan-26
Satish Yadav 16,442,140,2,14-Mar-26
Satish Yadav 16,442,447,1,21-Mar-26
Satish Yadav 16,442,200,1,01-Jan-26
Satish Yadav 16,442,312,2,01-Apr-26
Anil Kumar 9,443,206,3,13-Mar-26
Anil Kumar 9,443,188,1,18-Feb-26
Anil Kumar 9,443,236,1,29-Jan-26
Surya Yadav 32,444,151,1,17-Mar-26
Surya Yadav 32,444,287,3,15-Feb-26
Surya Yadav 32,444,311,3,28-Jan-26
Surya Yadav 32,444,222,3,16-Jan-26
Surya Yadav 32,444,260,1,21-Jan-26
Sanjay Rao 57,445,445,1,13-Apr-26
Sanjay Rao 57,445,227,1,19-Jan-26
Sanjay Rao 57,445,422,4,15-Feb-26
Sanjay Rao 57,445,227,3,30-Apr-26
Sanjay Rao 57,445,284,2,11-Apr-26
Anil Rao 3,446,376,4,11-Mar-26
Anil Rao 3,446,254,1,07-Jan-26
Anil Rao 3,446,149,2,06-Mar-26
Anil Rao 3,446,358,3,15-Mar-26
Anil Rao 3,446,443,4,01-Apr-26
Mahesh Verma 67,447,406,3,01-Mar-26
Mahesh Verma 67,447,156,4,15-Jan-26
Mahesh Verma 67,447,380,4,16-Mar-26
Mahesh Verma 67,447,330,2,13-Jan-26
Kiran Sharma 20,448,270,4,15-Mar-26
Kiran Sharma 20,448,340,4,18-Feb-26
Kiran Sharma 20,448,369,3,08-Mar-26
Ramesh Teja 58,449,121,1,17-Feb-26
Ramesh Teja 58,449,441,4,23-Feb-26
Ramesh Teja 58,449,416,2,14-Mar-26
Vijay Sharma 27,450,101,3,23-Apr-26
Vijay Sharma 27,450,249,4,13-Jan-26
Vijay Sharma 27,450,375,2,19-Jan-26
Vijay Sharma 27,450,400,4,06-Jan-26
Vijay Sharma 27,450,335,4,04-Feb-26
Ganesh Naidu 3,451,216,4,20-Feb-26
Ganesh Naidu 3,451,239,2,04-Jan-26
Ganesh Naidu 3,451,298,3,21-Mar-26
Ganesh Naidu 3,451,194,1,16-Feb-26
Ganesh Naidu 3,451,373,3,03-Feb-26
Ganesh Naidu 3,451,438,2,05-Apr-26
Arjun Goud 83,452,320,1,15-Apr-26
Arjun Goud 83,452,395,3,28-Mar-26
Arjun Goud 83,452,339,1,25-Apr-26
Arjun Goud 83,452,366,4,10-Mar-26
Arjun Goud 83,452,215,1,09-Jan-26
Anil Naidu 14,453,363,3,07-Jan-26
Anil Naidu 14,453,137,3,15-Feb-26
Anil Naidu 14,453,219,4,26-Jan-26
Anil Naidu 14,453,367,3,23-Apr-26
Anil Naidu 14,453,261,3,21-Jan-26
Anil Naidu 14,453,321,1,25-Jan-26
Rahul Goud 76,454,204,1,23-Jan-26
Rahul Goud 76,454,443,1,08-Apr-26
Rahul Goud 76,454,325,4,16-Apr-26
Rahul Goud 76,454,435,2,14-Jan-26
Rahul Goud 76,454,212,2,14-Jan-26
Rahul Goud 76,454,304,2,05-Apr-26
Mahesh Goud 41,455,231,2,16-Jan-26
Mahesh Goud 41,455,281,4,04-Mar-26
Mahesh Goud 41,455,379,4,07-Apr-26
Mahesh Goud 41,455,141,2,21-Mar-26
Mahesh Goud 41,455,280,2,19-Jan-26
Mahesh Goud 41,455,368,3,13-Jan-26
Vamshi Chowdary 63,456,305,3,14-Apr-26
Vamshi Chowdary 63,456,441,2,30-Apr-26
Vamshi Chowdary 63,456,357,4,20-Mar-26
Vinodh Teja 15,457,266,2,12-Mar-26
Vinodh Teja 15,457,204,1,10-Jan-26
Vinodh Teja 15,457,386,3,29-Mar-26
Vinodh Teja 15,457,430,3,21-Feb-26
Vinodh Teja 15,457,262,4,05-Mar-26
Kiran Kumar 79,458,271,4,27-Feb-26
Kiran Kumar 79,458,437,4,15-Feb-26
Kiran Kumar 79,458,332,4,27-Apr-26
Sanjay Naidu 11,459,258,1,11-Apr-26
Sanjay Naidu 11,459,117,2,14-Mar-26
Sanjay Naidu 11,459,128,3,10-Jan-26
Sanjay Naidu 11,459,449,2,16-Apr-26
Sanjay Naidu 11,459,314,2,05-Apr-26
Sanjay Naidu 11,459,438,1,13-Jan-26
Prasad Teja 85,460,393,2,22-Mar-26
Prasad Teja 85,460,205,1,26-Mar-26
Prasad Teja 85,460,105,2,01-Jan-26
Prasad Teja 85,460,413,4,16-Jan-26
Prasad Teja 85,460,428,3,19-Apr-26
Ramesh Teja 100,461,135,3,14-Feb-26
Ramesh Teja 100,461,214,4,06-Jan-26
Ramesh Teja 100,461,273,1,05-Feb-26
Ganesh Naidu 27,462,108,3,18-Mar-26
Ganesh Naidu 27,462,155,3,26-Apr-26
Ganesh Naidu 27,462,136,1,02-Mar-26
Ganesh Naidu 27,462,323,2,30-Mar-26
Ganesh Naidu 27,462,288,1,02-Feb-26
Ganesh Naidu 27,462,104,3,09-Apr-26
Nithin Yadav 7,463,286,2,01-Mar-26
Nithin Yadav 7,463,265,4,22-Jan-26
Nithin Yadav 7,463,116,1,20-Apr-26
Nithin Yadav 7,463,244,3,08-Feb-26
Pavan Kumar 43,464,175,3,22-Feb-26
Pavan Kumar 43,464,237,1,12-Jan-26
Pavan Kumar 43,464,311,1,23-Feb-26
Vamshi Sharma 38,465,312,3,04-Mar-26
Vamshi Sharma 38,465,264,1,17-Apr-26
Vamshi Sharma 38,465,148,4,19-Jan-26
Vamshi Sharma 38,465,248,2,29-Apr-26
Vikram Kumar 70,466,388,4,12-Feb-26
Vikram Kumar 70,466,376,4,01-Mar-26
Vikram Kumar 70,466,410,1,12-Apr-26
Ramesh Verma 79,467,208,3,20-Mar-26
Ramesh Verma 79,467,187,4,20-Feb-26
Ramesh Verma 79,467,207,1,27-Feb-26
Ramesh Verma 79,467,377,4,09-Jan-26
Nithin Chowdary 7,468,295,4,01-Feb-26
Nithin Chowdary 7,468,230,4,06-Apr-26
Nithin Chowdary 7,468,350,1,14-Jan-26
Nithin Chowdary 7,468,230,2,26-Mar-26
Nithin Chowdary 7,468,298,1,05-Jan-26
Kiran Kumar 7,469,297,4,23-Apr-26
Kiran Kumar 7,469,195,4,26-Feb-26
Kiran Kumar 7,469,177,3,15-Mar-26
Vijay Goud 41,470,180,2,07-Jan-26
Vijay Goud 41,470,447,1,11-Jan-26
Vijay Goud 41,470,226,3,10-Apr-26
Sanjay Reddy 60,471,433,2,06-Mar-26
Sanjay Reddy 60,471,270,4,26-Mar-26
Sanjay Reddy 60,471,237,4,16-Jan-26
Sanjay Reddy 60,471,361,4,12-Feb-26
Sanjay Reddy 60,471,143,2,24-Apr-26
Sanjay Reddy 60,471,309,1,04-Apr-26
Vamshi Reddy 13,472,317,1,03-Jan-26
Vamshi Reddy 13,472,410,4,30-Jan-26
Vamshi Reddy 13,472,395,3,22-Jan-26
Vamshi Reddy 13,472,350,3,16-Feb-26
Vamshi Reddy 13,472,329,2,23-Jan-26
Prasad Goud 51,473,297,3,31-Mar-26
Prasad Goud 51,473,260,2,12-Mar-26
Prasad Goud 51,473,140,4,15-Apr-26
Prasad Goud 51,473,118,4,05-Jan-26
Prasad Goud 51,473,251,3,26-Mar-26
Ramesh Naidu 96,474,330,3,09-Jan-26
Ramesh Naidu 96,474,285,4,30-Mar-26
Ramesh Naidu 96,474,199,2,22-Feb-26
Ramesh Naidu 96,474,187,1,12-Jan-26
Ramesh Naidu 96,474,300,2,14-Jan-26
Ramesh Naidu 96,474,265,1,20-Apr-26
Nithin Sharma 13,475,409,2,17-Mar-26
Nithin Sharma 13,475,432,2,03-Feb-26
Nithin Sharma 13,475,416,2,28-Jan-26
Vinodh Yadav 34,476,174,1,16-Mar-26
Vinodh Yadav 34,476,300,1,14-Feb-26
Vinodh Yadav 34,476,264,1,03-Feb-26
Vinodh Yadav 34,476,286,4,15-Jan-26
Vinodh Yadav 34,476,288,3,13-Jan-26
Vinodh Yadav 34,476,343,2,04-Apr-26
Vamshi Reddy 29,477,238,4,26-Jan-26
Vamshi Reddy 29,477,204,2,04-Feb-26
Vamshi Reddy 29,477,303,1,03-Apr-26
Mahesh Naidu 34,478,192,4,01-Apr-26
Mahesh Naidu 34,478,445,1,15-Mar-26
Mahesh Naidu 34,478,176,2,23-Feb-26
Mahesh Naidu 34,478,410,2,13-Apr-26
Surya Kumar 6,479,147,1,15-Feb-26
Surya Kumar 6,479,231,3,19-Mar-26
Surya Kumar 6,479,265,1,23-Mar-26
Surya Kumar 6,479,190,4,14-Jan-26
Surya Reddy 43,480,219,4,07-Apr-26
Surya Reddy 43,480,424,3,07-Mar-26
Surya Reddy 43,480,345,2,01-Feb-26
Surya Reddy 43,480,285,3,24-Jan-26
Surya Reddy 43,480,249,4,22-Jan-26
Surya Reddy 43,480,240,1,08-Mar-26
Sanjay Teja 33,481,400,1,31-Mar-26
Sanjay Teja 33,481,294,1,28-Feb-26
Sanjay Teja 33,481,204,4,25-Jan-26
Sanjay Teja 33,481,337,2,23-Jan-26
Vikram Kumar 38,482,390,1,17-Jan-26
Vikram Kumar 38,482,442,2,15-Jan-26
Vikram Kumar 38,482,277,4,26-Apr-26
Surya Sharma 78,483,389,3,09-Jan-26
Surya Sharma 78,483,178,4,21-Jan-26
Surya Sharma 78,483,309,2,30-Jan-26
Suresh Rao 60,484,415,3,26-Mar-26
Suresh Rao 60,484,336,2,23-Feb-26
Suresh Rao 60,484,347,4,20-Jan-26
Mahesh Naidu 46,485,411,3,26-Jan-26
Mahesh Naidu 46,485,245,2,27-Jan-26
Mahesh Naidu 46,485,191,2,13-Mar-26
Mahesh Naidu 46,485,345,4,21-Jan-26
Surya Rao 26,486,194,4,02-Apr-26
Surya Rao 26,486,191,2,19-Jan-26
Surya Rao 26,486,427,1,16-Feb-26
Mahesh Chowdary 26,487,340,4,26-Jan-26
Mahesh Chowdary 26,487,309,1,07-Mar-26
Mahesh Chowdary 26,487,157,2,26-Mar-26
Mahesh Chowdary 26,487,195,3,18-Mar-26
Mahesh Chowdary 26,487,355,3,18-Jan-26
Mahesh Chowdary 26,487,172,4,02-Jan-26
Rahul Teja 3,488,149,1,20-Mar-26
Rahul Teja 3,488,384,1,08-Apr-26
Rahul Teja 3,488,163,1,17-Jan-26
Rahul Teja 3,488,252,2,09-Mar-26
Rahul Teja 3,488,188,3,27-Mar-26
Rahul Teja 3,488,242,4,01-Mar-26
Satish Sharma 2,489,193,4,12-Mar-26
Satish Sharma 2,489,195,1,31-Jan-26
Satish Sharma 2,489,443,4,13-Jan-26
Satish Sharma 2,489,252,1,17-Apr-26
Nithin Naidu 97,490,446,1,14-Apr-26
Nithin Naidu 97,490,158,2,07-Jan-26
Nithin Naidu 97,490,416,2,17-Mar-26
Nithin Naidu 97,490,389,1,03-Mar-26
Nithin Naidu 97,490,409,2,14-Mar-26
Nithin Verma 93,491,277,2,08-Feb-26
Nithin Verma 93,491,200,4,16-Jan-26
Nithin Verma 93,491,149,2,18-Jan-26
Nithin Verma 93,491,309,3,20-Mar-26
Nithin Verma 93,491,447,4,28-Mar-26
Nithin Verma 93,491,174,4,06-Mar-26
Ganesh Goud 93,492,248,1,14-Jan-26
Ganesh Goud 93,492,107,1,13-Apr-26
Ganesh Goud 93,492,250,1,27-Mar-26
Ganesh Goud 93,492,397,1,23-Feb-26
Ganesh Goud 93,492,303,1,11-Feb-26
Surya Yadav 34,493,413,3,19-Apr-26
Surya Yadav 34,493,337,3,12-Mar-26
Surya Yadav 34,493,162,2,21-Apr-26
Surya Yadav 34,493,154,3,20-Jan-26
Vinodh Teja 82,494,414,1,11-Jan-26
Vinodh Teja 82,494,355,2,20-Feb-26
Vinodh Teja 82,494,180,1,18-Jan-26
Vinodh Teja 82,494,409,3,02-Feb-26
Prasad Sharma 41,495,184,4,28-Feb-26
Prasad Sharma 41,495,201,1,29-Jan-26
Prasad Sharma 41,495,325,2,19-Apr-26
Prasad Sharma 41,495,144,1,02-Jan-26
Prasad Sharma 41,495,274,3,18-Mar-26
Arjun Goud 29,496,132,1,25-Feb-26
Arjun Goud 29,496,182,1,20-Mar-26
Arjun Goud 29,496,412,2,10-Mar-26
Arjun Goud 29,496,336,1,17-Jan-26
Vijay Sharma 51,497,212,3,07-Apr-26
Vijay Sharma 51,497,372,4,19-Feb-26
Vijay Sharma 51,497,148,2,01-Feb-26
Satish Sharma 67,498,300,4,18-Feb-26
Satish Sharma 67,498,448,1,25-Apr-26
Satish Sharma 67,498,232,1,03-Feb-26
Satish Sharma 67,498,385,2,30-Apr-26
Satish Sharma 67,498,338,3,21-Feb-26
Vijay Verma 17,499,102,3,05-Apr-26
Vijay Verma 17,499,280,1,12-Apr-26
Vijay Verma 17,499,358,1,24-Jan-26
Pavan Yadav 85,500,282,3,02-Mar-26
Pavan Yadav 85,500,431,2,03-Feb-26
Pavan Yadav 85,500,297,3,28-Jan-26
Sanjay Chowdary 61,501,299,3,04-Feb-26
Sanjay Chowdary 61,501,150,2,06-Feb-26
Sanjay Chowdary 61,501,135,4,02-Feb-26
Sanjay Chowdary 61,501,118,4,08-Apr-26
Ravi Goud 6,502,195,2,19-Mar-26
Ravi Goud 6,502,176,2,11-Mar-26
Ravi Goud 6,502,113,2,13-Jan-26
Ravi Goud 6,502,416,1,18-Mar-26
Ravi Goud 6,502,287,2,13-Mar-26
Sanjay Chowdary 17,503,331,2,12-Jan-26
Sanjay Chowdary 17,503,249,3,20-Mar-26
Sanjay Chowdary 17,503,441,1,15-Apr-26
Sanjay Chowdary 17,503,330,3,21-Jan-26
Sanjay Chowdary 17,503,119,3,15-Feb-26
Anil Rao 26,504,330,1,01-Mar-26
Anil Rao 26,504,397,3,19-Feb-26
Anil Rao 26,504,392,1,15-Mar-26
Anil Rao 26,504,403,2,05-Feb-26
Anil Rao 26,504,199,1,22-Mar-26
Anil Rao 26,504,362,4,12-Apr-26
Vikram Yadav 80,505,305,3,13-Mar-26
Vikram Yadav 80,505,339,2,21-Mar-26
Vikram Yadav 80,505,370,1,13-Mar-26
Vikram Yadav 80,505,343,3,18-Feb-26
Vikram Yadav 80,505,323,1,21-Feb-26
Vikram Kumar 54,506,335,1,03-Feb-26
Vikram Kumar 54,506,174,3,07-Feb-26
Vikram Kumar 54,506,354,1,20-Jan-26
Sanjay Reddy 42,507,241,3,08-Jan-26
Sanjay Reddy 42,507,337,1,08-Apr-26
Sanjay Reddy 42,507,380,2,24-Feb-26
Sanjay Reddy 42,507,271,4,19-Mar-26
Sanjay Reddy 42,507,260,4,20-Mar-26
Sanjay Reddy 42,507,218,3,02-Jan-26
Surya Kumar 15,508,304,1,02-Feb-26
Surya Kumar 15,508,171,3,08-Apr-26
Surya Kumar 15,508,176,4,08-Apr-26
Surya Kumar 15,508,251,2,06-Jan-26
Surya Kumar 15,508,391,3,09-Jan-26
Kalyan Chowdary 51,509,305,2,11-Apr-26
Kalyan Chowdary 51,509,121,2,02-Jan-26
Kalyan Chowdary 51,509,239,4,26-Mar-26
Kalyan Chowdary 51,509,269,4,14-Feb-26
Kalyan Chowdary 51,509,237,4,08-Feb-26
Arjun Goud 39,510,292,1,30-Mar-26
Arjun Goud 39,510,107,2,27-Mar-26
